order_id,order_date,sku,color,size,unit_price,quantity,revenue,age,discount,customer_rating,stock,category,category_id,category_avg_price,category_total_revenue,category_popularity,holiday_type
29,2022-06-18 08:36:00,897,Mid Wash,L,268,7,1876,23,5,5,147,Jackets,1,273,633186,90,No Holiday
93,2022-09-20 07:39:00,799,Dark Blue,L,288,10,2880,29,20,2,196,Jackets,1,273,633186,90,No Holiday
50,2022-09-11 01:34:00,708,Dark Blue,3XL,278,4,1112,48,10,5,360,T-Shirts,5,277,707980,99,New Year
87,2022-09-19 22:28:00,799,Dark Blue,XL,288,8,2304,60,5,4,316,Jackets,1,273,633186,90,Black Friday
230,2022-08-20 18:19:00,799,Dark Blue,XL,288,1,288,41,5,4,201,Jackets,1,273,633186,90,No Holiday
43,2022-09-10 12:34:00,708,Dark Blue,4XL,278,8,2224,23,10,1,145,T-Shirts,5,277,707980,99,No Holiday
34,2022-08-09 11:20:00,799,Dark Blue,XL,266,3,798,21,20,3,254,T-Shirts,5,277,707980,99,No Holiday
55,2022-06-30 12:26:00,439,Rust,3XL,258,8,2064,48,10,1,395,Dresses,0,273,563441,84,No Holiday
239,2022-08-24 14:34:00,799,Dark Blue,XL,288,4,1152,63,15,3,409,Sweaters,4,277,553327,79,No Holiday
169,2022-07-07 13:34:00,799,Dark Blue,L,269,10,2690,46,10,2,93,T-Shirts,5,277,707980,99,No Holiday
21,2022-08-07 22:31:00,1719,Thin Blue,One Size,249,7,1743,60,15,3,420,T-Shirts,5,277,707980,99,Black Friday
142,2022-09-06 14:53:00,708,Dark Blue,2XL,298,9,2682,27,0,3,158,T-Shirts,5,277,707980,99,No Holiday
161,2022-07-31 23:38:00,1719,Black Stripes,One Size,248,2,496,61,0,4,385,Dresses,0,273,563441,84,No Holiday
17,2022-08-06 11:04:00,339,Navy Blue,3XL,288,5,1440,38,20,1,59,Jackets,1,273,633186,90,No Holiday
87,2022-09-19 22:28:00,799,Dark Blue,XL,288,6,1728,60,5,4,316,Jackets,1,273,633186,90,No Holiday
273,2022-08-30 08:58:00,799,Dark Blue,L,278,2,556,49,5,3,238,Sweaters,4,277,553327,79,No Holiday
65,2022-09-15 19:41:00,799,Dark Blue,XL,269,1,269,44,15,1,359,Dresses,0,273,563441,84,New Year
12,2022-06-12 08:47:00,708,Dark Blue,3XL,278,9,2502,28,15,1,397,Dresses,0,273,563441,84,No Holiday
126,2022-09-30 00:00:00,799,Dark Blue,XL,278,10,2780,44,10,3,263,Sweaters,4,277,553327,79,No Holiday
198,2022-08-14 19:15:00,799,Dark Blue,M,266,7,1862,53,10,1,118,Sweaters,4,277,553327,79,No Holiday
133,2022-09-04 11:01:00,799,Dark Blue,M,288,9,2592,55,10,1,76,Jeans,2,274,559255,83,No Holiday
152,2022-07-30 16:03:00,799,Dark Blue,XL,266,5,1330,60,10,4,381,T-Shirts,5,277,707980,99,No Holiday
174,2022-09-09 08:25:00,799,Dark Blue,L,265,8,2120,58,10,3,418,Sweaters,4,277,553327,79,No Holiday
135,2022-09-04 17:14:00,9699,Dark Blue,One Size,288,3,864,62,20,4,108,Sweaters,4,277,553327,79,No Holiday
9,2022-08-31 06:21:00,708,Dark Blue,3XL,298,7,2086,63,10,3,411,Jackets,1,273,633186,90,No Holiday
153,2022-07-30 18:56:00,799,Dark Blue,L,266,3,798,45,10,3,175,Dresses,0,273,563441,84,No Holiday
164,2022-09-09 16:30:00,708,Dark Blue,2XL,278,5,1390,26,10,4,331,T-Shirts,5,277,707980,99,No Holiday
39,2022-06-23 15:24:00,708,Dark Blue,XL,278,4,1112,49,15,2,61,Dresses,0,273,563441,84,Winter Sale
140,2022-07-27 07:29:00,799,Dark Blue,XL,266,4,1064,44,10,2,283,Sweaters,4,277,553327,79,No Holiday
14,2022-06-14 00:07:00,799,Dark Blue,M,264,1,264,64,20,2,432,Sweaters,4,277,553327,79,No Holiday
115,2022-09-27 07:10:00,799,Dark Blue,M,288,2,576,21,0,1,496,Sweaters,4,277,553327,79,No Holiday
40,2022-06-23 17:35:00,127,Dark Wash,One Size,238,3,714,46,0,5,131,Sweaters,4,277,553327,79,No Holiday
160,2022-07-31 23:11:00,61399,Mid Wash,M,278,2,556,48,5,1,137,Jackets,1,273,633186,90,No Holiday
134,2022-07-26 03:27:00,799,Dark Blue,XL,266,6,1596,55,5,2,86,Dresses,0,273,563441,84,No Holiday
13,2022-08-05 12:18:00,799,Dark Blue,L,266,9,2394,20,15,2,331,Jackets,1,273,633186,90,No Holiday
144,2022-09-06 08:41:00,799,Dark Blue,XL,288,5,1440,27,10,2,182,Jackets,1,273,633186,90,No Holiday
196,2022-08-14 11:24:00,799,Dark Blue,M,266,9,2394,31,0,4,477,T-Shirts,5,277,707980,99,No Holiday
138,2022-09-04 22:57:00,239,Black,3XL,278,10,2780,18,20,2,417,T-Shirts,5,277,707980,99,Summer Sale
37,2022-06-22 17:45:00,799,Dark Blue,XL,264,2,528,38,0,4,493,Jackets,1,273,633186,90,No Holiday
81,2022-09-18 08:12:00,239,Yellow,3XL,278,1,278,28,20,1,168,Sweaters,4,277,553327,79,No Holiday
58,2022-06-06 00:01:00,3799,Grey Wash,XL,246,4,984,53,5,3,107,T-Shirts,5,277,707980,99,No Holiday
134,2022-09-04 14:51:00,218,Black,XL,318,2,636,55,20,2,192,Jeans,2,274,559255,83,No Holiday
63,2022-09-15 00:11:00,799,Dark Blue,L,269,10,2690,39,20,3,111,Sweaters,4,277,553327,79,No Holiday
140,2022-07-27 07:29:00,799,Dark Blue,XL,266,3,798,44,10,2,283,Sweaters,4,277,553327,79,No Holiday
145,2022-07-03 15:41:00,708,Dark Blue,XL,298,7,2086,60,0,1,493,Dresses,0,273,563441,84,Winter Sale
111,2022-07-02 11:15:00,708,Dark Blue,2XL,298,8,2384,42,10,1,281,Jeans,2,274,559255,83,No Holiday
160,2022-07-31 23:11:00,799,Dark Blue,L,266,6,1596,34,15,5,476,Jackets,1,273,633186,90,No Holiday
7,2022-08-31 15:31:00,799,Dark Blue,XL,278,7,1946,50,15,2,389,Jeans,2,274,559255,83,No Holiday
47,2022-09-10 02:31:00,799,Dark Blue,XL,265,5,1325,34,0,2,399,Jackets,1,273,633186,90,No Holiday
249,2022-08-26 20:39:00,799,Dark Blue,XL,269,7,1883,26,20,4,100,Jeans,2,274,559255,83,EID
174,2022-07-07 07:44:00,708,Dark Blue,3XL,296,10,2960,54,0,2,299,Dresses,0,273,563441,84,No Holiday
104,2022-09-23 12:15:00,799,Dark Blue,M,275,6,1650,60,20,3,191,Sweaters,4,277,553327,79,Summer Sale
52,2022-06-28 19:31:00,708,Dark Blue,2XL,298,3,894,62,10,1,391,Sweaters,4,277,553327,79,No Holiday
86,2022-07-12 15:15:00,799,Dark Blue,XL,288,5,1440,50,5,5,372,Jeans,2,274,559255,83,No Holiday
134,2022-09-04 14:51:00,218,Black,M,318,6,1908,63,20,1,405,Sweaters,4,277,553327,79,No Holiday
43,2022-09-10 12:34:00,708,Dark Blue,4XL,278,4,1112,23,10,1,145,T-Shirts,5,277,707980,99,New Year
262,2022-08-29 16:41:00,799,Dark Blue,XL,288,3,864,41,5,1,421,T-Shirts,5,277,707980,99,No Holiday
22,2022-06-15 07:30:00,799,Dark Blue,XL,264,1,264,40,10,4,270,T-Shirts,5,277,707980,99,No Holiday
31,2022-08-08 08:07:00,708,Dark Blue,3XL,298,7,2086,37,0,4,282,Jackets,1,273,633186,90,No Holiday
40,2022-09-10 00:37:00,799,Dark Blue,M,265,3,795,51,20,2,154,Sweaters,4,277,553327,79,No Holiday
34,2022-06-21 10:20:00,708,Dark Blue,XL,278,1,278,53,5,1,386,Jeans,2,274,559255,83,No Holiday
262,2022-08-29 16:41:00,799,Dark Blue,XL,288,4,1152,41,5,1,421,T-Shirts,5,277,707980,99,No Holiday
27,2022-08-08 19:18:00,799,Dark Blue,M,266,9,2394,63,0,3,496,Jeans,2,274,559255,83,No Holiday
127,2022-07-24 07:27:00,799,Dark Blue,L,266,5,1330,53,10,4,291,Dresses,0,273,563441,84,No Holiday
256,2022-08-28 12:12:00,708,Dark Blue,3XL,298,6,1788,27,5,4,329,Dresses,0,273,563441,84,No Holiday
249,2022-08-26 20:39:00,799,Dark Blue,XL,269,5,1345,26,20,4,100,Jeans,2,274,559255,83,No Holiday
29,2022-08-08 20:33:00,799,Dark Blue,L,266,7,1862,27,20,4,350,Jackets,1,273,633186,90,New Year
95,2022-09-21 13:05:00,799,Dark Blue,L,288,10,2880,25,5,3,272,T-Shirts,5,277,707980,99,New Year
58,2022-06-06 00:01:00,3799,Grey Wash,XL,246,1,246,53,5,3,107,T-Shirts,5,277,707980,99,No Holiday
143,2022-09-06 20:41:00,708,Dark Blue,3XL,298,9,2682,29,20,5,181,Dresses,0,273,563441,84,No Holiday
43,2022-06-24 16:43:00,708,Dark Blue,3XL,278,8,2224,23,20,5,495,Sweaters,4,277,553327,79,No Holiday
258,2022-08-28 19:30:00,9699,Black,One Size,288,6,1728,35,5,5,296,Jeans,2,274,559255,83,No Holiday
134,2022-09-04 14:51:00,3799,Grey Wash,XL,268,6,1608,43,20,1,349,Dresses,0,273,563441,84,No Holiday
67,2022-09-15 06:45:00,799,Dark Blue,M,269,4,1076,29,15,3,171,Dresses,0,273,563441,84,No Holiday
103,2022-09-22 23:11:00,799,Dark Blue,XL,275,2,550,25,0,4,79,Jackets,1,273,633186,90,No Holiday
19,2022-06-15 20:42:00,799,Dark Blue,XL,264,9,2376,33,5,5,123,Sweaters,4,277,553327,79,No Holiday
59,2022-06-06 00:06:00,799,Dark Blue,XL,264,7,1848,20,15,5,333,Jeans,2,274,559255,83,No Holiday
79,2022-07-10 18:29:00,799,Dark Blue,XL,288,1,288,49,15,1,252,T-Shirts,5,277,707980,99,No Holiday
197,2022-08-14 13:30:00,799,Dark Blue,L,266,10,2660,50,0,3,281,Jeans,2,274,559255,83,No Holiday
67,2022-06-06 21:42:00,897,Mid Wash,L,268,10,2680,24,20,3,179,T-Shirts,5,277,707980,99,No Holiday
49,2022-09-10 06:09:00,708,Dark Blue,4XL,278,10,2780,64,20,4,78,Dresses,0,273,563441,84,No Holiday
112,2022-09-26 08:45:00,799,Dark Blue,XL,288,9,2592,55,10,2,149,Jeans,2,274,559255,83,No Holiday
188,2022-08-12 13:16:00,799,Dark Blue,L,266,2,532,40,5,1,155,T-Shirts,5,277,707980,99,No Holiday
204,2022-08-15 19:15:00,239,White,3XL,245,8,1960,63,0,5,163,Dresses,0,273,563441,84,No Holiday
68,2022-09-16 17:50:00,799,Dark Blue,XL,288,2,576,24,5,4,297,Jeans,2,274,559255,83,No Holiday
212,2022-08-16 23:53:00,79,Light Blue,L,315,10,3150,60,0,2,470,Jackets,1,273,633186,90,Christmas
69,2022-06-06 03:56:00,77,A,3XL,288,1,288,40,15,1,222,Jackets,1,273,633186,90,No Holiday
216,2022-08-17 15:22:00,61399,Mid Wash,XL,278,6,1668,33,10,1,176,Jeans,2,274,559255,83,No Holiday
215,2022-08-17 12:32:00,799,Dark Blue,XL,266,6,1596,27,0,5,429,Jeans,2,274,559255,83,No Holiday
144,2022-07-29 23:52:00,799,Dark Blue,M,266,3,798,54,20,2,315,Jackets,1,273,633186,90,No Holiday
97,2022-09-21 16:28:00,799,Dark Blue,M,288,1,288,33,20,1,393,Jackets,1,273,633186,90,No Holiday
273,2022-08-30 08:58:00,799,Dark Blue,L,278,4,1112,49,5,3,238,Sweaters,4,277,553327,79,No Holiday
165,2022-07-07 00:35:00,9699,Light Blue,One Size,288,6,1728,44,15,2,378,Jeans,2,274,559255,83,No Holiday
163,2022-09-09 15:45:00,799,Dark Blue,L,265,1,265,34,0,4,111,Jackets,1,273,633186,90,No Holiday
125,2022-07-24 10:45:00,708,Dark Blue,2XL,298,10,2980,52,20,2,223,Jeans,2,274,559255,83,No Holiday
175,2022-07-07 09:56:00,799,Dark Blue,L,269,6,1614,51,10,3,348,Dresses,0,273,563441,84,No Holiday
269,2022-08-03 06:14:00,799,Dark Blue,XL,266,2,532,54,0,4,137,Jeans,2,274,559255,83,No Holiday
239,2022-08-24 14:34:00,799,Dark Blue,XL,288,7,2016,63,15,3,409,Sweaters,4,277,553327,79,Winter Sale
49,2022-09-10 06:09:00,799,Dark Blue,XL,265,5,1325,32,20,5,133,T-Shirts,5,277,707980,99,No Holiday
82,2022-09-18 09:31:00,799,Dark Blue,L,288,3,864,18,15,4,161,T-Shirts,5,277,707980,99,Christmas
50,2022-06-27 10:08:00,799,Dark Blue,M,288,1,288,36,5,1,352,T-Shirts,5,277,707980,99,No Holiday
90,2022-07-14 18:29:00,799,Dark Blue,M,288,7,2016,49,0,3,128,Jeans,2,274,559255,83,No Holiday
134,2022-09-04 14:51:00,79,Light Blue,XL,315,6,1890,26,5,3,174,Sweaters,4,277,553327,79,Christmas
217,2022-08-17 18:10:00,89,Light Blue,3XL,258,2,516,42,10,3,386,Jeans,2,274,559255,83,No Holiday
110,2022-07-02 00:33:00,799,Dark Blue,M,288,5,1440,43,0,2,329,Jeans,2,274,559255,83,No Holiday
31,2022-08-08 08:07:00,708,Dark Blue,3XL,298,1,298,37,0,4,282,Jackets,1,273,633186,90,No Holiday
60,2022-09-14 05:16:00,799,Dark Blue,XL,275,4,1100,49,15,1,473,T-Shirts,5,277,707980,99,No Holiday
97,2022-07-16 18:45:00,799,Dark Blue,XL,288,1,288,42,10,3,112,Jeans,2,274,559255,83,No Holiday
108,2022-09-25 14:52:00,89,Dark Blue,3XL,258,4,1032,26,10,4,264,T-Shirts,5,277,707980,99,No Holiday
87,2022-07-12 07:37:00,799,Dark Blue,M,288,1,288,30,20,1,175,Jeans,2,274,559255,83,Winter Sale
208,2022-08-15 09:39:00,799,Dark Blue,XL,266,2,532,21,10,3,172,Jackets,1,273,633186,90,No Holiday
134,2022-09-04 14:51:00,79,Light Blue,XL,315,2,630,26,5,3,174,Sweaters,4,277,553327,79,No Holiday
202,2022-08-15 15:41:00,799,Dark Blue,L,266,9,2394,60,20,4,397,Sweaters,4,277,553327,79,No Holiday
246,2022-08-26 16:02:00,799,Dark Blue,L,269,7,1883,40,5,3,442,Sweaters,4,277,553327,79,No Holiday
55,2022-06-30 12:26:00,439,Rust,3XL,258,5,1290,48,10,1,395,Dresses,0,273,563441,84,No Holiday
139,2022-07-27 22:40:00,799,Dark Blue,L,266,8,2128,62,5,5,238,T-Shirts,5,277,707980,99,No Holiday
17,2022-08-06 11:04:00,339,Navy Blue,3XL,288,10,2880,38,20,1,59,Jackets,1,273,633186,90,No Holiday
44,2022-09-10 17:40:00,799,Dark Blue,XL,265,3,795,27,20,3,284,Jeans,2,274,559255,83,No Holiday
132,2022-07-26 19:59:00,799,Dark Blue,L,266,5,1330,26,15,2,426,Dresses,0,273,563441,84,Summer Sale
94,2022-09-20 09:22:00,708,Dark Blue,2XL,298,7,2086,42,10,5,54,Jackets,1,273,633186,90,Christmas
86,2022-07-12 15:15:00,799,Dark Blue,XL,288,3,864,50,5,5,372,Jeans,2,274,559255,83,No Holiday
80,2022-09-18 08:01:00,708,Dark Blue,2XL,298,7,2086,57,15,4,497,T-Shirts,5,277,707980,99,No Holiday
47,2022-09-10 02:31:00,799,Dark Blue,XL,265,10,2650,34,0,2,399,Jackets,1,273,633186,90,No Holiday
164,2022-07-06 17:14:00,9699,Black,One Size,288,2,576,19,5,2,205,Jeans,2,274,559255,83,Winter Sale
58,2022-09-12 08:59:00,708,Dark Blue,2XL,287,1,287,22,0,2,272,Dresses,0,273,563441,84,No Holiday
208,2022-08-15 09:39:00,799,Dark Blue,XL,266,1,266,21,10,3,172,Jackets,1,273,633186,90,No Holiday
35,2022-06-21 10:44:00,708,Dark Blue,XL,278,2,556,49,15,5,60,Dresses,0,273,563441,84,New Year
165,2022-09-09 20:58:00,799,Dark Blue,XL,265,3,795,46,20,4,65,Dresses,0,273,563441,84,No Holiday
191,2022-08-13 11:27:00,799,Dark Blue,M,266,5,1330,22,5,3,401,Dresses,0,273,563441,84,No Holiday
228,2022-08-20 11:49:00,799,Dark Blue,XL,288,1,288,32,10,4,467,Sweaters,4,277,553327,79,No Holiday
79,2022-09-18 13:46:00,708,Dark Blue,XL,298,1,298,25,15,5,314,Jeans,2,274,559255,83,Black Friday
250,2022-08-26 21:37:00,8499,Light Blue,M,238,2,476,36,5,1,55,Jackets,1,273,633186,90,No Holiday
139,2022-07-27 22:40:00,799,Dark Blue,L,266,7,1862,62,5,5,238,T-Shirts,5,277,707980,99,EID
164,2022-09-09 16:30:00,708,Dark Blue,2XL,278,8,2224,26,10,4,331,T-Shirts,5,277,707980,99,No Holiday
86,2022-09-19 21:24:00,799,Dark Blue,L,288,9,2592,33,0,5,60,Jeans,2,274,559255,83,No Holiday
231,2022-08-20 23:35:00,3799,Grey Wash,XL,268,7,1876,27,0,1,344,Jeans,2,274,559255,83,No Holiday
150,2022-09-08 15:58:00,799,Dark Blue,XL,288,10,2880,43,10,3,443,Jackets,1,273,633186,90,Christmas
205,2022-08-15 02:40:00,708,Dark Blue,3XL,277,7,1939,47,0,2,496,Dresses,0,273,563441,84,No Holiday
1,2022-06-01 16:05:00,708,Dark Blue,2XL,298,3,894,60,10,3,490,T-Shirts,5,277,707980,99,Christmas
139,2022-09-05 16:03:00,9699,Dark Blue,One Size,288,1,288,55,5,4,77,Jackets,1,273,633186,90,No Holiday
44,2022-06-24 06:47:00,897,Dark Wash,XL,268,6,1608,48,10,4,129,T-Shirts,5,277,707980,99,Black Friday
196,2022-08-14 11:24:00,799,Dark Blue,M,266,3,798,31,0,4,477,T-Shirts,5,277,707980,99,No Holiday
146,2022-07-03 21:14:00,799,Dark Blue,M,288,7,2016,52,15,2,411,Sweaters,4,277,553327,79,Winter Sale
260,2022-08-28 22:12:00,799,Dark Blue,M,288,7,2016,36,0,4,349,T-Shirts,5,277,707980,99,No Holiday
171,2022-07-07 18:26:00,799,Dark Blue,L,269,1,269,22,15,4,149,T-Shirts,5,277,707980,99,No Holiday
139,2022-09-05 16:03:00,9699,Dark Blue,One Size,288,4,1152,55,5,4,77,Jackets,1,273,633186,90,No Holiday
194,2022-08-14 01:07:00,799,Dark Blue,L,266,9,2394,47,15,4,430,Sweaters,4,277,553327,79,No Holiday
127,2022-07-24 07:27:00,799,Dark Blue,L,266,3,798,53,10,4,291,Dresses,0,273,563441,84,No Holiday
86,2022-07-12 15:15:00,799,Dark Blue,XL,288,4,1152,50,5,5,372,Jeans,2,274,559255,83,No Holiday
227,2022-08-19 09:43:00,799,Dark Blue,L,288,2,576,38,20,3,419,T-Shirts,5,277,707980,99,No Holiday
21,2022-08-07 22:31:00,1719,Thin Blue,One Size,249,8,1992,60,15,3,420,T-Shirts,5,277,707980,99,New Year
189,2022-08-12 13:38:00,799,Dark Blue,M,266,2,532,28,20,4,152,Dresses,0,273,563441,84,No Holiday
29,2022-08-08 20:33:00,799,Dark Blue,L,266,5,1330,27,20,4,350,Jackets,1,273,633186,90,No Holiday
220,2022-08-17 06:29:00,799,Dark Blue,XL,266,7,1862,25,0,1,400,Jackets,1,273,633186,90,No Holiday
68,2022-09-16 17:50:00,799,Dark Blue,XL,288,8,2304,24,5,4,297,Jeans,2,274,559255,83,Summer Sale
134,2022-09-04 14:51:00,79,Light Blue,2XL,315,9,2835,63,10,3,54,T-Shirts,5,277,707980,99,No Holiday
110,2022-09-26 13:19:00,799,Dark Blue,L,288,1,288,29,0,1,378,T-Shirts,5,277,707980,99,No Holiday
108,2022-07-19 19:20:00,799,Dark Blue,M,288,9,2592,58,5,3,314,T-Shirts,5,277,707980,99,No Holiday
173,2022-07-07 05:54:00,708,Dark Blue,2XL,296,8,2368,22,10,3,485,Sweaters,4,277,553327,79,No Holiday
169,2022-07-07 13:34:00,799,Dark Blue,L,269,1,269,46,10,2,93,T-Shirts,5,277,707980,99,No Holiday
43,2022-09-10 12:34:00,708,Dark Blue,4XL,278,5,1390,23,10,1,145,T-Shirts,5,277,707980,99,No Holiday
245,2022-08-26 14:36:00,799,Dark Blue,L,269,7,1883,28,0,3,355,Jackets,1,273,633186,90,No Holiday
22,2022-08-07 22:31:00,1719,Blue Stripes,One Size,248,5,1240,48,20,4,62,T-Shirts,5,277,707980,99,No Holiday
102,2022-07-17 18:47:00,799,Dark Blue,XL,288,4,1152,53,0,1,242,Sweaters,4,277,553327,79,No Holiday
135,2022-07-27 00:31:00,9699,Light Blue,One Size,288,10,2880,23,15,5,375,Jeans,2,274,559255,83,No Holiday
81,2022-09-18 08:12:00,239,Yellow,3XL,278,4,1112,28,20,1,168,Sweaters,4,277,553327,79,No Holiday
134,2022-09-04 14:51:00,79,Light Blue,2XL,315,9,2835,63,10,3,54,T-Shirts,5,277,707980,99,EID
88,2022-07-13 06:10:00,799,Dark Blue,L,288,6,1728,32,5,3,312,Sweaters,4,277,553327,79,No Holiday
14,2022-08-05 17:11:00,708,Dark Blue,3XL,298,6,1788,30,20,2,59,Jackets,1,273,633186,90,No Holiday
115,2022-09-27 07:10:00,799,Dark Blue,M,288,9,2592,21,0,1,496,Sweaters,4,277,553327,79,No Holiday
112,2022-09-26 08:45:00,799,Dark Blue,XL,288,1,288,55,10,2,149,Jeans,2,274,559255,83,No Holiday
143,2022-09-06 20:41:00,708,Dark Blue,3XL,298,4,1192,29,20,5,181,Dresses,0,273,563441,84,No Holiday
119,2022-09-29 10:15:00,799,Dark Blue,XL,288,1,288,39,5,3,484,Jackets,1,273,633186,90,No Holiday
209,2022-08-16 13:51:00,799,Dark Blue,M,266,9,2394,20,15,5,117,Jeans,2,274,559255,83,Black Friday
134,2022-09-04 14:51:00,79,Light Blue,2XL,315,4,1260,63,10,3,54,T-Shirts,5,277,707980,99,Summer Sale
134,2022-09-04 14:51:00,79,Light Blue,L,315,3,945,51,10,5,314,Dresses,0,273,563441,84,No Holiday
39,2022-09-01 12:15:00,799,Dark Blue,XL,288,2,576,34,0,4,97,Jeans,2,274,559255,83,No Holiday
212,2022-08-16 23:53:00,79,Light Blue,L,315,4,1260,60,0,2,470,Jackets,1,273,633186,90,New Year
269,2022-08-03 06:14:00,708,Dark Blue,XL,298,4,1192,33,0,3,204,T-Shirts,5,277,707980,99,No Holiday
99,2022-07-16 06:36:00,799,Dark Blue,XL,288,3,864,18,20,4,125,Dresses,0,273,563441,84,No Holiday
1,2022-06-01 16:05:00,708,Dark Blue,2XL,298,7,2086,60,10,3,490,T-Shirts,5,277,707980,99,Black Friday
174,2022-07-07 07:44:00,708,Dark Blue,3XL,296,5,1480,54,0,2,299,Dresses,0,273,563441,84,Christmas
183,2022-08-10 21:08:00,3799,Grey Wash,XL,268,1,268,41,0,5,401,Dresses,0,273,563441,84,No Holiday
217,2022-08-17 18:10:00,89,Light Blue,3XL,258,5,1290,42,10,3,386,Jeans,2,274,559255,83,No Holiday
1,2022-06-01 16:05:00,89,Dark Blue,2XL,258,6,1548,38,10,4,71,Jeans,2,274,559255,83,No Holiday
95,2022-09-21 13:05:00,799,Dark Blue,L,288,10,2880,25,5,3,272,T-Shirts,5,277,707980,99,No Holiday
248,2022-08-26 16:47:00,799,Dark Blue,M,269,4,1076,58,10,1,118,Jackets,1,273,633186,90,No Holiday
215,2022-08-17 12:32:00,799,Dark Blue,XL,266,2,532,27,0,5,429,Jeans,2,274,559255,83,No Holiday
111,2022-07-02 11:15:00,708,Dark Blue,2XL,298,1,298,42,10,1,281,Jeans,2,274,559255,83,Summer Sale
72,2022-06-08 12:39:00,708,Dark Blue,2XL,278,1,278,58,10,1,482,Jackets,1,273,633186,90,No Holiday
146,2022-09-07 15:13:00,799,Dark Blue,L,288,5,1440,31,10,5,265,Jackets,1,273,633186,90,EID
4,2022-08-30 09:42:00,799,Dark Blue,XL,278,7,1946,42,20,4,297,T-Shirts,5,277,707980,99,No Holiday
74,2022-06-09 06:41:00,799,Dark Blue,M,264,10,2640,61,15,5,60,Jeans,2,274,559255,83,No Holiday
114,2022-09-27 05:15:00,708,Dark Blue,2XL,298,9,2682,64,20,2,401,Dresses,0,273,563441,84,No Holiday
88,2022-07-13 06:10:00,799,Dark Blue,L,288,8,2304,32,5,3,312,Sweaters,4,277,553327,79,No Holiday
70,2022-09-16 21:40:00,799,Dark Blue,M,288,9,2592,45,15,2,201,Jackets,1,273,633186,90,No Holiday
135,2022-07-27 00:31:00,9699,Light Blue,One Size,288,9,2592,23,15,5,375,Jeans,2,274,559255,83,No Holiday
4,2022-06-11 11:42:00,799,Dark Blue,M,264,3,792,55,0,4,159,Sweaters,4,277,553327,79,No Holiday
233,2022-08-22 07:06:00,1499,Dark Blue,XL,287,9,2583,64,5,3,85,T-Shirts,5,277,707980,99,No Holiday
105,2022-07-18 23:06:00,708,Dark Blue,XL,298,2,596,58,10,5,253,Dresses,0,273,563441,84,Summer Sale
56,2022-09-12 20:19:00,799,Dark Blue,XL,275,6,1650,47,5,2,144,Dresses,0,273,563441,84,No Holiday
17,2022-08-06 11:04:00,339,Navy Blue,3XL,288,4,1152,38,20,1,59,Jackets,1,273,633186,90,No Holiday
112,2022-07-02 23:40:00,799,Dark Blue,XL,288,1,288,58,20,2,60,Dresses,0,273,563441,84,No Holiday
125,2022-07-24 10:45:00,708,Dark Blue,2XL,298,1,298,52,20,2,223,Jeans,2,274,559255,83,No Holiday
252,2022-08-27 16:29:00,799,Dark Blue,M,288,8,2304,40,20,4,121,T-Shirts,5,277,707980,99,No Holiday
13,2022-06-13 10:11:00,799,Dark Blue,XL,264,10,2640,42,5,3,109,Sweaters,4,277,553327,79,No Holiday
48,2022-06-26 21:58:00,1719,Thin Blue,One Size,268,10,2680,57,5,1,326,Sweaters,4,277,553327,79,No Holiday
97,2022-07-16 18:45:00,799,Dark Blue,XL,288,4,1152,42,10,3,112,Jeans,2,274,559255,83,No Holiday
79,2022-09-18 13:46:00,708,Dark Blue,XL,298,9,2682,25,15,5,314,Jeans,2,274,559255,83,No Holiday
204,2022-08-15 19:15:00,77,C,3XL,239,3,717,20,15,5,147,T-Shirts,5,277,707980,99,No Holiday
226,2022-08-19 22:56:00,799,Dark Blue,XL,288,3,864,56,5,2,94,Sweaters,4,277,553327,79,No Holiday
19,2022-06-15 20:42:00,799,Dark Blue,XL,264,10,2640,33,5,5,123,Sweaters,4,277,553327,79,No Holiday
101,2022-07-17 17:07:00,708,Dark Blue,2XL,298,6,1788,58,20,2,78,Dresses,0,273,563441,84,No Holiday
121,2022-07-23 14:33:00,799,Dark Blue,XL,266,4,1064,30,20,1,232,T-Shirts,5,277,707980,99,No Holiday
142,2022-09-06 14:53:00,708,Dark Blue,2XL,298,5,1490,27,0,3,158,T-Shirts,5,277,707980,99,No Holiday
255,2022-08-27 23:31:00,89,Light Blue,2XL,258,2,516,34,15,2,426,Dresses,0,273,563441,84,Summer Sale
171,2022-07-07 18:26:00,799,Dark Blue,L,269,6,1614,22,15,4,149,T-Shirts,5,277,707980,99,No Holiday
62,2022-06-06 10:04:00,708,Dark Blue,XL,278,10,2780,22,20,5,333,Jeans,2,274,559255,83,No Holiday
16,2022-08-06 00:37:00,799,Dark Blue,M,266,5,1330,61,10,1,85,Jeans,2,274,559255,83,Summer Sale
29,2022-08-08 20:33:00,799,Dark Blue,L,266,9,2394,27,20,4,350,Jackets,1,273,633186,90,Black Friday
133,2022-07-26 22:01:00,708,Dark Blue,XL,298,10,2980,43,5,1,141,Sweaters,4,277,553327,79,No Holiday
260,2022-08-28 22:12:00,799,Dark Blue,M,288,5,1440,36,0,4,349,T-Shirts,5,277,707980,99,New Year
258,2022-08-28 19:30:00,9699,Black,One Size,288,5,1440,35,5,5,296,Jeans,2,274,559255,83,No Holiday
51,2022-06-28 14:41:00,799,Dark Blue,M,288,1,288,52,15,2,244,Jeans,2,274,559255,83,No Holiday
